time,text,image,likes,comments,source
2017-12-31 13:31:07,"  To the guy interested in me, I adore the fact that you want to meet me. But I only have space in my heart for one special person right now, the builder from Cambridge ;) Hit me up in a few weeks time if me and the builder dont work out xx",,1,1,0
2017-11-22 21:06:24," Dear Arthur the pigeon, I wish we saw you more. Love 115",,3,1,0
2019-03-06 15:54:21, Now I know why the library toilets are always closed.,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/53333136_364568074147084_7455806747588952064_n.jpg?_nc_cat=103&_nc_ohc=c3gKC_HohF0AX_-DONk&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=5e619b8bb86df3a4289cce21e40835ec&oe=5E935680,20,31,1
2019-04-03 20:25:59," Don't care what anyone says, the NAB balls will always be the og LSE spheres in my heart #notMYglobe",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/56380173_376433042960587_3381974376923529216_n.jpg?_nc_cat=109&_nc_ohc=YaCJp4vYaR0AX-6_Nc5&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=d03a345fe0a558990567a10bca2e5c1a&oe=5EA003E0,271,5,1
2019-03-17 22:51:17, Me,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/54515511_1936369119807976_3365736368297738240_n.jpg?_nc_cat=100&_nc_ohc=WABAkIwUJk0AQnWdfF3rtHZtGORssMr1hdGFk9wiw3WhJn-RcuKQCIZgg&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=b29f22e3dbe54c90f5c68a152d3059b5&oe=5E9CCAD4,18,8,0
2018-11-08 15:09:48, Where are the lse guys with sauce?,,4,14,1
2020-01-10 12:55:44," there are multiple things I am meant to be doing but here I am, scrolling thru .",,16,3,0
2020-01-08 16:01:34, name a module worse than BASC0001 i dare you,,23,36,0
2020-01-04 14:45:22, Law Soc's Diversity Rep is doing amazing things this year,,4,0,0
2020-01-06 17:42:57, I got 59 on a coursework essay that’s worth 25% of my grade for the module - I’m really worried - is it still possible to get a first or at least a high 2:1?,,1,13,0
2017-12-21 13:27:24," To the blue eyed, blonde guy that does pharmacy - I'm not sure what my creatinine clearance is, but I just can't get you out of my system",,3,2,0
2017-11-19 19:23:06," UCL GO timetable, i truly did and always will love you, please come back x",,27,2,0
2019-03-19 15:43:37," in reply to the post about CRAZY EX-GIRLFRIEND: well, I absolutely loved the new episode and I just really hope Rebecca doesn't end up with Josh, cause both Greg and Nathaniel are much much much better",,0,0,0
2018-04-19 22:52:18, Tag the biggest snake at LSE,,1,44,1
2020-01-09 08:09:41,"  Don’t be scared, they won’t bite. Love from the chilled funny sweet peng girls x",,0,0,0
2017-11-20 19:31:26, Tonight the music seems so loud I wish that we could lose this crowd Maybe it's better this way We'd hurt each other with the things we'd want to say We could have been so good together We could have lived this dance forever But no one's gonna dance with me Please stay Farah C,,0,1,0
2019-11-15 18:13:27," Hey guys, I am a student at LSE, and I am looking for 2-3 participants to join my UG research study to explore possible disadvantages of dyslexic students ( or other learning difficulties) when entering the labour market. If you are in your 3rd year, considering going into business/ finance etc, dyslexic and want to get some $$$/ free lunch email me : dyslexia.research.lse@gmail.com Xxx",,1,1,1
2017-12-11 12:45:39," beautiful beautiful blond with the green turtle neck in the top top floor right above british library yesterday (brunette boy was sitting in front of you), the way your messy bun fell on your head was just too cute n I couldn't stop looking at you - hope you know how good you look even on a studying sunday night !",,0,0,0
2020-01-05 12:32:37, NN 2nd year medic please shark me,,0,1,0
2018-10-18 23:55:17," girl in the umbro leggings with blue eyes, hmu",,0,1,1
2018-03-23 19:40:50," To all those people who don't go clubbing, what on earth do you lot do to have fun and meet new people??? - A 2nd year who's growing out of Loop",,11,7,0
2020-01-07 10:40:06," sr, i will never be able to thank the world enough for allowing me to live at the same time as you!!!! the hurt doesn't subside :( i wish i could talk to you. i miss you more than you can ever imagine. - updog's gf <3",,0,0,0
2017-12-18 05:44:35," to the French Asian guy with insane cheekbones sitting at cruci sofas last week, you're a genuine 10",,0,1,0
2018-12-25 16:42:07, when KCL population tries to level up by courting UCL breeds,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/48428159_1821873121257577_9019957897475391488_o.jpg?_nc_cat=102&_nc_ohc=3CRjUKpo2HUAQlvf_tOeJeEjyCXVi061EVoHG9GoPQqdNWPgjWDM5Gqww&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=3e29e5f00f4ae632a5c4235bce5200bb&oe=5EAE4870,11,8,0
2018-09-24 06:41:52, Anyone who do maths can relate?,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/42421710_1700527386725485_341996168332443648_n.jpg?_nc_cat=105&_nc_ohc=4l5i3lQRVaEAQkH8HHhWc9GVz3R1C-TjhEMogMAb9kz83tXaMjYUoroLQ&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=68a2a05dfa15d2a1bc443f299bd3b7a0&oe=5E94A87B,36,8,0
2018-06-07 12:32:31," So apparently our academic transcripts will be sent to us '8-10 weeks after the awards have been ratified by the UCL authorities', that sounds like ages - what if we need them for applications for further study, jobs, etc.?",,2,0,0
2018-04-30 11:37:40," Dearest Marvel, The Avengers are the definition of diminishing returns. Lots of Love, FB",,20,5,1
2019-03-21 20:35:18, when you make the same mistake as every year and leave all your revision for easter,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/54523955_1941802309264657_797946997372878848_n.jpg?_nc_cat=106&_nc_ohc=kTHy2hiW81AAQmxqxPLtR2asNN2mB8EvXDM1vpQh-TRuUzKbmVI6Pq0OQ&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=fe9bfc43930c776cffa79e7f25c211f5&oe=5EAA64A0,203,46,0
2020-01-05 04:33:54, When a source neatly includes its citation information on its cover page...,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/81572605_2447340288710854_1577496622592425984_n.jpg?_nc_cat=106&_nc_ohc=R-1niWuwUiUAQm3O0OCAVvShswO3dr0EXxvOztVZpkylR0C6KYziPskhA&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=4ffdbcc9c84a7c1c5127cd8e021d6dc9&oe=5E9C8992,0,0,0
2018-07-03 22:01:52, Just to make this clear,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/36625099_241185626485330_123410190123925504_n.png?_nc_cat=107&_nc_ohc=T__o5BWSLm0AX-w688q&_nc_ht=scontent-amt2-1.xx&oh=2f4f1bbd3d4b13fc8becc843ce7900f1&oe=5EAAF6F7,82,11,1
2019-12-08 16:50:54," I'm a final year student who has wasted time at uni worrying about work, no job prospects and drowning in readings but I'm determined to make Lent Term the BEST term of my LSE life. LSE Bucket List ideas anyone? Make them as crazy and preferably LSE/ London specific. Are there any fun societies taking on new members in LT 2020!!! I don't even care about 2:1 - ONLY FUN.",,11,13,1
2019-02-24 21:10:34,  How to be a good man: - be thin - be able to cook - have curly hair - be contolled by a rat inside your hat - be named Remy,,27,5,1
2019-09-29 20:12:03, Phineus is too bright. Change my mind?,,13,1,0
2019-07-28 03:15:49," So GetDyl2Cambridge is spending money on advertising now. People have given £11k to this charlatan? Why?! I was ambivalent about him to begin with, and just thought he was doing his best to raise… More money in a non-traditional way. Now he’s just running a self-promotion scheme. Everyone else manages to get these degrees, even in an expensive place like Cambridge. London is far more expensive; it’s not like he’s the only poor person in the South. But oh no he has to live in a one-bed apartment in the middle of the city and travel back to London all the time, instead of sharing like the rest of us do. When will people realise what he’s up to?! He wants everything but wants everyone else to pay for it",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/67799575_2142662905845262_1004815566063534080_n.jpg?_nc_cat=104&_nc_ohc=EatPFgN5wQ0AQkJUZ8uetmhz4M4ZlgXGGvH4P5bXAdhhWB14KZUhI0hBA&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=d8b15fbdb3fb15031a8693681a0274ae&oe=5ED751FA,16,1,0
2018-09-02 13:20:23,  someone probably had to say this to justify themselves because s/he's physically or verbally abused people before.,,0,0,0
2019-10-15 14:18:15, Can people in Bankside please pick up their fucking washing when it finishes I'm not waiting half an hour for you to stroll down and pick up your shite,,3,0,1
2020-01-12 01:17:25, We all know you’re asking for yourself when you say you’re asking for a friend smh,,0,0,1
2020-01-05 04:40:41, To all Arts and Sciences students ! ATK is definitely the weirdest module ever ! Am I the only one thinking it doesn’t make any sense ?,,0,0,0
2020-01-13 07:54:30," I suck at dating, anyone got any tips?",,0,1,0
2017-11-19 00:08:19, Raja K.😵😵😵😍😍😍,,2,1,0
2019-03-21 20:41:03, I have the option to take over my father's business. Should I take it?,,0,6,0
2017-11-27 01:10:55,  Hey you should just pop up :),,0,0,0
2020-01-11 08:11:20, Question : is there a place in UCL where I can practice with my musical instrument?,,3,7,0
2018-11-13 17:51:52, Sitting in a café next to a bunch of KCL kids and they were surpised that Dunkirk is a part of England next to Brighton that is owned by the French.,,7,0,1
2019-02-22 14:48:16, Okay I know my meme quality is low but seriously £65 for one night ?? We should boycott this event,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/52666748_359528457984379_5057838772935196672_n.jpg?_nc_cat=101&_nc_ohc=zhPtYzynXD8AX8JKjmk&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=999b80f46cc0baccb19a742527646deb&oe=5E9458F1,15,1,1
2019-05-16 20:03:46, Presidential Candidate Mike Gravel stands firmly in solidarity with LSE Students.,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/60510106_396647154272509_1142368821500182528_o.jpg?_nc_cat=103&_nc_ohc=mqdf2nUHa5kAX-MjEbt&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=b1f79556492394d1ca2c8ea11d945cae&oe=5EA0B10A,8,1,1
2019-09-29 20:13:37," Hey cute boy at Euston Station who accidentally paid for me at the Oyster card gates. I don’t know your name or if you even go to UCL, but meeting you randomly like that and then me having to run off (as I forgot a lecture got relocated in the opposite direction) was like something out of a cliché Hollywood romance movie. 10/10 would do again, find me xx",,4,0,0
2017-11-18 12:17:31," to the adorable girl with the beret in 115, you're totally my favourite let's do some maths together some time 😉",,1,1,0
2019-08-16 19:39:18, Why won’t she reply?,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/67982389_447130855890805_5254949150159536128_o.jpg?_nc_cat=108&_nc_ohc=VNwmHwAUO90AX-1RnAe&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=5a14ca91eea684d84b2a09f83a1f4456&oe=5EA56E57,0,0,1
2019-08-07 16:14:40," Heyy, how can I get help with therapy in and around UCL non-privately? Thanks",,0,0,0
2019-04-23 22:15:27, Why does like half of young tories and similar muck look like this?,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/58374034_385732102030681_7100741320192294912_n.jpg?_nc_cat=100&_nc_ohc=BvWI0ZtXy38AX8mpD7U&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=369a35ed8abeb1e9d54d553bf832f9a4&oe=5EAA003E,54,14,1
2019-09-19 23:51:27," Student Satisfaction hardly plays into Times Education methodology, Be honest in your student surveys: don't feign satisfaction, it helps no-one.",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/70788075_466467490623808_5661592002295234560_o.png?_nc_cat=107&_nc_ohc=mkxsmEJTNBAAX_ZOq71&_nc_ht=scontent-amt2-1.xx&oh=0fb48f22d24fe6ef06753a9fa094da60&oe=5ED99F32,34,0,1
2019-03-15 08:54:36, Tag a Greggs lover..,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/54799788_368021303801761_9135899238255820800_o.jpg?_nc_cat=101&_nc_ohc=spyNEEZ1u78AX_xISKk&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=0dbde39abdc72b5b109ca515151723f8&oe=5E9F2BB3,58,42,1
2018-12-29 21:45:08, 🤷‍♀️,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/49106220_1827612840683605_4985514302514397184_n.jpg?_nc_cat=101&_nc_ohc=_wLi0dpW5WwAQnIlNG7sFyxCp9BzWRJMtsf_V7dTgoEHXxfHLdwqUJo0w&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=da1987765424a9de87f05dbf98ad4ec3&oe=5E980DCC,96,87,0
2019-07-19 09:27:56, This isn't a prison drama Malcolm...,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/67430219_431469844123573_7227983712065945600_o.jpg?_nc_cat=108&_nc_ohc=9cUypTbUSx8AX_7Cib7&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=c4d4b1344f440e09a407c9c0a4d70ada&oe=5E9B4650,167,20,1
2020-01-07 10:39:51, I don’t like being in my society anymore. I’m a committee member and it’s just annoying. I think most of the members don’t like me and I feel in no way inclined to do my position for them.,,0,16,0
2018-08-31 19:39:16, What should I say?,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/40429608_1674048629373361_8760981123397320704_n.jpg?_nc_cat=102&_nc_ohc=7a9mNMzPviAAQlVNusS_ES5_kSmlchPXqqtjJoHvy-f6F39_W-ImVccTQ&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=c22f16975838425bd68ece2f16864135&oe=5EAD8A4A,0,1,0
2018-09-08 15:21:57," I’ve been wanting to join UCL Men’s basketball since last year. Having been on the court for over 10 years I want to make sure I don’t get any worse at it. But the thing is, the court is 40 mins away from UCL and their taster days look more like a test day to divide those who are good enough to be on the team and those who are not. Wish there was a more relaxed basketball society in close proximity. (And no their basketball ‘social’ sessions are not an option)",,5,4,0
2018-09-23 10:43:51, Tip to all freshers: Before exams brew your coffee with Redbull instead of water so you never need to sleep again,,47,17,1
2018-05-05 18:50:58," To the latino looking girl wearing a red t shirt on 2nd floor, can't concentrate on my work due to your absolute beauty. Meet me in the disabled toilets? RB",,4,1,1
2019-06-09 19:57:22, Let's get #EverythingRight trending,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/62568193_409436722993552_8932693808517218304_n.jpg?_nc_cat=102&_nc_ohc=DzO15wS-H2wAX_qTisM&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=227c65baab5c1fdbde04e1190ea8462b&oe=5EAAF261,5,0,1
2019-11-20 11:33:29, The cutest thing I've ever found in library books. Please comment in below if you want it back:),https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/75424574_509192986351258_4858913531510128640_o.jpg?_nc_cat=102&_nc_ohc=vC_zyqov-OoAX9zPUr3&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=3ad6adf94bd83bb7f431d94e23ed622f&oe=5E9BEBA9,64,1,1
2020-01-10 12:56:03, What’s the best way to learn Mandarin as a native English speaker?,,2,4,0
2019-09-13 09:57:18, Wtf is up with the Students Union... I get no response to my calls and emails Everything is fucking messed up The receptionists have no clue what to do and send conflicting emails The manager is never in and when he is it's at his convenience I dont know what shit previous committees have dealt with but I certainly don't have the patience....the system needs to be CHANGED. Union is supposed to be HELPFUL. not disruptive,,14,2,0
2020-01-09 08:09:06," Before I met you, all I could think about was Linguistics. Now all I can think about is you.",,0,2,0
2017-11-09 13:24:21," To that footballer in ULU with the fabulous smile, I think it's really cute that your friends all call you BCT, I can't wait to get to know you better and find out what that means. Your secret admirer xoxo",,0,0,0
2018-09-02 14:59:37, Get Zucced,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/40595164_1676140005830890_7009519667978960896_n.jpg?_nc_cat=106&_nc_ohc=Eoeemg-Vze4AQmJiQpvouu72Fjw_of5lOS-dvcX_ez0lod5CSYZNYtq4g&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=2d8a931d89a18c833248b47036b15054&oe=5E967A6E,28,10,0
2020-01-06 03:39:53, MC why are you taken 😢,,1,2,0
2017-11-20 13:20:03," I saw you in the lecture, You're as beautiful as an Escher, Your name is Aadishi, Come give me a kissy",,3,1,0
2019-02-12 14:35:56, Tag the cutest people from the maths department,,0,24,1
2018-12-23 09:38:05, just saw ucl's insta post😶️,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/48423259_1818649894913233_4699523472634675200_o.jpg?_nc_cat=109&_nc_ohc=V9MzG9dAVt0AQmk4Xo0vLsgVEtx7_3q0BV7cwZFgQjD856vVfCDCUxFbQ&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=a3bcfb696ad8647e5b410e344a3c1535&oe=5EAC2874,17,0,0
2018-04-13 06:12:43, Fa let me be first man of bsoc,,0,0,1
2017-12-11 21:34:36," Koala hat girl in the Science Library, Saw you struggling with those numbers today. I am no Maths major, but what about you let me teach you a thing or two? ;)",,0,0,0
2019-02-26 22:33:53," R, looking forward to seeing you at varsity. Hoping to change that smirk of yours to a sweet sweet smile.",,0,0,1
2020-01-07 10:40:45, apple juice >> orange juice,,166,26,0
2017-12-09 10:22:29," You the Pun that I dream about all day You the Pun that I think about always You are E. Pun so I make sure I behave! My love is your love, your love is my love You want me to slide in dem DM's?",,0,4,0
2019-09-07 16:19:19, Barbarians at the Gate.,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/70395912_459068871363670_3443823173001281536_o.jpg?_nc_cat=102&_nc_ohc=ce5CC_OCSToAX9mK2tz&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=50285aa4de176281eff108dd7b3abe98&oe=5EA40CA8,100,11,1
2020-01-05 04:32:05, noah fence campus ambassadors but if you advertise ur event one day before it's happening no one's gonna come,,0,0,0
2017-11-25 18:28:27,"  Dear my luscious lassi, I’ll be the rice to your butter chicken xxx",,2,3,0
2019-11-29 23:33:08," A - why don’t you shut me up with your lips again? This girl misses your kisses. Hell, even the hickeys you graced me with x",,0,0,0
2017-11-24 21:24:38," To the brunette with the sick mint-green thing going on at the back: Your brows are on-point and your piercings are rad, hope I get to speak to you more and that your quantitative bio lecture wasn't awful ✨",,0,0,0
2019-07-26 13:52:11," If you get low 2:1s both in 1st and 2nd year, is there any way you can get a 1st overall in 3rd year?",,2,3,1
2020-01-08 15:52:27, Any single fit rowing boys 👀,,0,19,0
2018-11-07 18:10:52," Anyone know who the Irish guy with the green eyes in the F.C is? I wish I had the confidence to speak to you, you're cute :(",,0,0,1
2018-12-07 12:17:38," How to tell if someone is a General Course Student, given the recent post about Americans interacting in society: 1) They actually are prepared for class. 2) They also have an IB job lined up but didn't dedicate their life to pursuing it. 3) They travel and get the same mark as you. 4) They're probably from the USA and go to the same… More school you wanted to go to, but you were to lazy to fill out the Common App and take SAT's so now you make National Geographic allusions about some sort of supposed cultural superiority even though in the past ten minutes you have: worn Levi's jeans and Nike shoes, payed with a Visa, searched on Google with your Mac, typed on Microsoft Word, and applied to Internships at American banks and consultancies.",,96,32,1
2017-11-20 19:31:39," Everyone wants a lenovo, but i want A-Dell-e!",,4,1,0
2020-01-05 12:26:23," hi! for the person who asked about open relationships, morethantwo.com and poly.land are good resources (especially the former imo) 25% of people would be open to having one so try your luck ;)",,0,0,0
2019-12-08 16:47:18, How easy is it to steal a book from the library? Asking for a friend......,,0,0,1
2019-06-06 23:15:24, Top fans on this page be like,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/62175564_2058275700950650_4495007923251970048_n.jpg?_nc_cat=109&_nc_ohc=04Kt8_AGT7gAQkmt77wfmrKCzFvy68h4wV-Ce21rmGT08q9ZpZY69xcQw&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=77eb3e9f06d97703ddd1b56c76b26dea&oe=5E969D6A,101,54,0
2019-09-23 21:40:41, The 29 bus be fucking up my life more than my own bad decisions,,145,64,0
2018-11-20 17:49:02, Looking for a non asian girl that actually cares about academics at LSE straight econ be like- https://goo.gl/images/PS5zDn,,0,2,1
2019-12-08 16:48:05," Oh, Thai RED curry",,1,0,1
2020-01-07 10:40:49, SA WHEN ARE YOU GOING TO TAKE ME ON A DATE????????? I SEE YOU IN LECTURES AND YOU ALWAYS STARE AT ME SO JUST TALK TO ME,,0,10,0
2019-03-24 16:21:57, Gets me every time...,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/55759839_1945800638864824_5526962666104422400_n.jpg?_nc_cat=103&_nc_ohc=_AbbZ95WfoUAQm6xIQXdbym2lzD-Wb7JirTJeFJ3NODwseoJw3DB7vwmg&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=7f142b893a025b7143097e548e019490&oe=5EAA0A28,594,435,0
2019-05-06 12:57:21," Literally no one: ... Not a damn soul ever: ... I cannot stress this enough, NOBODY: .................. Amir:",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/59611093_391585084778716_4114520756228980736_n.jpg?_nc_cat=106&_nc_ohc=AlGUpnKb5R0AX8TKj-p&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=16084f0fbd04998ad5a09e4bb0463763&oe=5EA91BD5,29,9,1
2018-12-21 00:25:40, Tag hottest girls in IOE,,0,0,0
2020-01-09 08:13:03," I’m selling my Eurostar tickets (paid 45€ each but willing to sell in pounds) London to Paris, Feb 22nd at 11:01am Paris to London, Feb 24th at 06:33 am Please like if you’re interested even for one of them and I’ll message you :)",,4,5,0
2019-11-28 22:18:25, Gonna tell my kids this was Rocky Balboa,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/76958031_2370140109764206_7433483745262305280_n.jpg?_nc_cat=110&_nc_ohc=2gn6sjyMyioAQlExX5cv7F7lCUO_xKYaRIocTCqp42mNsbe9kGxN9_lGA&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=bc2d7f6f76ed30c35a20a8d8fd9670ce&oe=5EAA27FB,4,1,0
2018-12-21 00:14:54, Doing coursework,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/48382246_1815543941890495_5965128907450482688_n.jpg?_nc_cat=107&_nc_ohc=xG-dbKzL22gAQl9GMZKe6QdHaqKNTzC1QL5wkU5faYAQ3pU7_FUPZ2XYQ&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=1765c2e0bcb490e36905e015faa8b04a&oe=5E94A3EA,128,78,0
2019-11-26 20:52:47, Walking into an assessment centre like,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/78337651_2365877213523829_5111884755897417728_n.jpg?_nc_cat=109&_nc_ohc=NDz7qID06MIAQltg_UNQmYwds5rtC5c5h-D6jDHiPG82ds3TgN-cQX4XQ&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=c09af9b3267a2917b5e776abc36b4116&oe=5ED6220A,7,0,0
2018-06-06 11:33:15, I think I’m gonna grow up to be Rich and Sad like Post Malone... minus the rich part... oh wait guess I’m already there then smh,,0,1,0
2019-12-08 16:46:02, I just broke up with my boyfriend and need to get with someone to get over him but guys never approach me at the club. What is the secret????????? Help a girl out,,0,0,1
2019-05-22 10:20:27," as an Israeli UCL student, I truly hope  will never ever allow offensive posts like the Free Palestine one to be posted. it is not acceptable to find such things against our Country in a page that should, in theory, unite us all and just be a space for fun and procrastination. I would like to hear the admin's opinion!",,10,22,0
2020-01-06 17:42:35," Somebody please help I NEED REAL ADVICE The end of my 1st year is approaching and I'm so lost, idk how to have that amazing life everyone said uni would offer me. How do I stay healthy and on top… More of studies while having a social life? I can't stay healthy unless I get a decent amount of sleep and eat properly, but if do all that I have to either give up on getting good grades or stop talking to people who don't live with me. I feel I'm really not making the most out of being at this great uni - I could have an amazing social life, I make friends quite easily, but whenever I go out even once, I feel it takes away from my studies MASSIVELY, my course is very demanding and… More",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/81398525_2450591345052415_7056831021961969664_n.jpg?_nc_cat=111&_nc_ohc=rX0Rc11KHewAQlcjd_sljWnANu8BEFAObkaOSLJ_SD8EEuNNaxeNuo4yw&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=7844300c73fe7d8a44bbc9ede0917513&oe=5EA486A6,75,12,0
2018-03-23 17:26:44, Congratulations to ACS football team for beating School of Pharmacy 6-2 on Wednesday,,3,1,0
2020-01-12 12:57:03," A, If you have to ask, I guess there is no point. D",,0,0,0
2019-11-16 21:52:21, Bitch,,3,10,1
2019-12-08 16:45:38," I'm a 2nd year BSc Econ student and I don't understand why everybody says they have to work so hard. I haven't been doing the problem sets and don't find the content intellectually demanding at all. My courses are EC201, EC220, EC210 and FM213. Am I the only one who doesn't do the problem sets and feels this way? Or am I missing something? Really need some honest answers",,0,0,1
2020-01-12 12:58:23," Hi folks, I've made a drinking game app called ¡Salud! , give it some love please xxx - https://apps.apple.com/gb/app/salud-drinking-game/id1486646979",,0,3,0
2020-01-10 12:51:45," To all 3rd, 4th, 5th and 6th year medics!!! Please help me find my perfect match to do my iBSc in. Here are some facts about me that might help. - lazy af (will work if deadline is the next/same day though) - haven't really liked any of the modules so far above the others (fhmp, i&d, c&b, fnm, mmb, nsb, cpp) - hates essays - hates… More exams - don't mind travelling to royal free/whit (but blooms is best) - don't really want to do a lit review - not too much pre-reading - want my hand held to some degree - preferably be able to pass 3rd year and not drop out Please suggest an iBSc! Much love and hope you all pass xx (but especially if you reply to this post)",,4,1,0
2017-11-30 22:41:28, Can someone be fatum to my chocolate? :3,,1,0,0
2019-09-06 09:21:20, Just fantastic isn't it...,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/69876410_2208949512549934_1035443016506015744_n.png?_nc_cat=101&_nc_ohc=ZT42Lhen4_QAQl5857-VndgqXZToO8bio3ndCRU6gX5bsYN9OF98nbE2w&_nc_ht=scontent-amt2-1.xx&oh=e8214e87091f6d4630261dbfd64eb3c7&oe=5EA5D240,16,12,0
2017-11-23 20:20:40, this one is for a beautiful Russian girl from snow sports I met this Wednesday. She was wearing a striped dress with over the knee boots. Would love the opportunity for another chat! ;),,2,1,0
2018-12-29 11:46:42," i'm seeing all thos girls looking for some ""nice UCL guy""... GIRLS! they're not in UCL!! don't expect some weird fresher that's never seen a girl before to be the guy for you, look elsewhere ;)",,0,0,0
2020-01-04 14:55:37, This is a sign to check your tinder,,0,0,0
2017-11-17 19:21:00,  depends what you’re looking for in a girl ;))))),,1,0,0
2018-04-19 20:22:28, KJ can you offer me some gymming advice... it seems like summer is gonna come soon with this weather so need to get into that summer body,,2,1,1
2019-04-08 16:02:26, From your favourite first year Keeno,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/56464299_378693049401253_5321000189484335104_n.jpg?_nc_cat=103&_nc_ohc=zLYSX0hlbSEAX-dhAAg&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=89bc20627bf74069904d1f6094e05c57&oe=5ED9CF91,28,7,1
2018-04-10 18:28:57, WB There are a William reasons why I’ll miss you next year. Your American accent Will forever turn me on if you know what I mean. Your departure will cause me to shed a Tear. Deadass come back and we’ll get lean. Your yat,,2,1,1
2019-03-08 09:56:42," @girls going to Diplomacy Ball on Friday and to the club after, are you bringing a change of clothes/shoes??",,2,1,1
2018-09-25 10:56:03, I am not entirely sure whether I've given up on guys or guys have given up on me >.< either way it sucks </3,,1,0,0
2018-12-25 20:28:53," Ladies if he's Kind of like the leader Made of rocks Tried to start a revolution but didn't print enough pamphlets I'M afraid he's not your man, he's korg",,46,20,0
