time,text,image,likes,comments,source
2018-12-07 18:49:00,FFS people who start peeling off their oranges in the library FUCKING FINISH it ASAP or go somewhere instead of leaving that fucking smell in a silent zone for 3 hours. Absolute Bollocks Thank you,,23,22,1
2018-03-24 00:28:09,looking for someone to eat me out whilst we listen to true crime podcasts,,0,0,0
2020-01-15 17:58:09,"The Australia and New Zealand is up and running ! Join us for our first social wether you are an Aussie 🇦🇺, a Kiwie 🇳🇿or Oceania lover.🇺🇳 https://facebook.com/events/s/ucl-ausnz-welcome-shindig/1360340234147539/?ti=icl",,6,11,0
2019-06-18 14:18:11,🤔,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/64343792_414701459133745_3711252008926183424_o.jpg?_nc_cat=109&_nc_ohc=bxr21N_07dQAX8Fnrre&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=d0cf199d605b011944b3912310daf14f&oe=5E9F247A,94,7,1
2020-01-04 15:01:31,"Everyone, let's make this the  most liked post ever!!!!!! Let's' set a record!!!!!!!!!!!! Tag your homies",https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/81808275_2446142662163950_8255733286798622720_n.png?_nc_cat=106&_nc_ohc=BqaCsq_a4AEAX_W5pWb&_nc_ht=scontent-hkg3-1.xx&oh=57f29132d9eeb69f6d16266d69c08503&oe=5E9CB756,4,4,0
2020-01-04 14:45:31,someone PLEASE share their computational biology notes because the lectures have been so hard to follow so far thank you so much,,0,1,0
2020-01-15 17:56:56,Who's the hottest boy at Bartlett?,,2,28,0
2018-12-15 23:37:20,MM like this if you want me to ask you out next term,,3,12,0
2018-08-31 10:57:27,Can admins pls put trigger warnings for incoming fresher posts? Some of us have priorities ://,,7,1,0
2019-06-21 18:22:39,when someone remembers something about me that i don’t even remember telling them,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/64903329_416622375608320_7268617581609615360_n.jpg?_nc_cat=107&_nc_ohc=aZD9YEnleeUAX_hpWON&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=85b24ed0666272bf1df76ca7dd51f690&oe=5E9D61F9,78,12,1
2017-11-26 21:55:30,To the hot blonde history fresher I can’t focus on anything else in my lecture You’re cheekbones are so sharp they should be a criminal offence I want to know you in the biblical sense.,,1,1,0
2019-12-11 19:47:52,stolen,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/80018762_2397986850312865_5740978167749804032_n.jpg?_nc_cat=106&_nc_ohc=8Tia8AS7NZkAX_S5m1v&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=5fdf6ad44ed7e652a952678fe3165f86&oe=5E9E2CD5,241,30,0
2018-09-09 19:59:19,"Does anyone know which play(s) the Musical theater society will be putting up for first term? If not, when are they going to be announced?",,0,2,0
2018-06-17 12:22:01,"Any recommendation for gym near kings cross or moorgate area, possibly the one who got well freeweight equipment? Bloomsbury is too far for me during my summer internship. Thanks!",,0,1,0
2018-10-28 23:51:27,"Further to the post about the half Polish girl, just know that if the post isn't published today, our class was Friday, 26 oct, 11 am. Girl pls react to this post cuz I can't find u on facebook. gonna try to get into Passfield this weekend xxxxx",,0,0,1
2018-05-02 22:47:20,Fuck it. I’ll take a 2.2,,90,18,1
2019-03-12 19:48:52,Akinator knows all,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/53215276_367060437231181_8132920191618121728_n.jpg?_nc_cat=103&_nc_ohc=lCR5ui1Rcj4AX8GQJ48&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=e57eded22357edd606cce8e5b8862567&oe=5E8D4904,82,5,1
2020-01-08 15:51:36,Is it too late to change courses in second year?,,2,1,0
2019-12-08 16:46:01,Why are you calling me your ex???? lying is bad,,0,0,1
2019-03-05 11:17:19,Thanks to everyone who was complaining about global warming last week. Are you happy now?,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/52690321_364076094196282_8245037864748843008_o.jpg?_nc_cat=101&_nc_ohc=ZJhx-3Yx_SoAX81vitT&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=aecf347ab8d81fac4f2b8b64fca90c98&oe=5EA5ED06,39,1,1
2018-12-26 00:52:02,I visited the kcl business school and DAMN!!the girls there were smoking hot!UCL girls need to up their game and stop complaining how all the UCL guys are going after KCL girls. Sidenote for UCL guys:that place is literally a man's heaven😂😂,,0,10,0
2018-03-24 01:29:42,"AM, you are so hot. Your voice is erotic.",,2,11,0
2019-03-24 13:46:22,Sometimes it doesn't matter how hard you try...follow uclols on insta for more FIRE memes!!,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/54523979_1945618658883022_1918422957521108992_n.jpg?_nc_cat=101&_nc_ohc=98zpIvN7bBYAX__AjBE&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=8a6587ecd6bc95e6bb061636bd685308&oe=5E972C04,29,15,0
2018-12-27 13:30:14,I've yet to find an Olivia that I dont have a crush on!,,1,21,0
2017-12-07 10:50:25,To the girl sitting at my 2 o clock. Your face has spots but your eyes... Honestly I cannot stop staring at them. They are beautiful. I am mesmerised. Thats pretty much it. Just wanted to say you are beautiful. Nothing more nothing less. -Fat guy eating salted pretzels in the library. PS: Damn these pretzels are good but not as good as the ones you can buy from Mr Pretzel.,,0,1,0
2018-05-12 22:50:54,Tag hot Malay boys pls x,,0,20,1
2019-03-20 17:25:55,It do be like that,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/54350253_1940221552756066_2282590326856089600_o.jpg?_nc_cat=102&_nc_ohc=ZnZufi4huPoAX_LsKGv&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=36380213c13877533f69057f9d63e3e3&oe=5E9BA29D,179,139,0
2019-08-03 15:09:55,Anybody done the Chemical Process Engineering MSc here? thinking of applying this year,,0,0,0
2017-11-20 19:30:20,Yi Hong more like Yeehaw when I’m riding ya like a Cowboy,,1,1,0
2020-01-13 07:50:22,Who wants to adopt a dog with me?,,0,0,0
2019-09-19 23:51:27,"Student Satisfaction hardly plays into Times Education methodology, Be honest in your student surveys: don't feign satisfaction, it helps no-one.",https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/70788075_466467490623808_5661592002295234560_o.png?_nc_cat=107&_nc_ohc=LJx3PEdSzewAX8QZhen&_nc_ht=scontent-hkg3-2.xx&oh=11c98a72c45eae0e70cc94ff115671b7&oe=5ED99F32,34,0,1
2018-05-21 12:24:59,Third year student about to graduate wondering what a gal has to do to get a shoutout on here :(,,6,1,1
2019-12-08 16:47:43,People usually mistakenly think I start drinking at 7am... No I just finish at 9,,0,0,1
2019-04-03 20:25:46,Solution to raise student satisfaction:,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/56167980_376432826293942_6892117887994036224_o.jpg?_nc_cat=109&_nc_ohc=fF0qHG86pYcAX-CHnF7&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=ba993e3108e717829c14c499b32dd18a&oe=5ED2AF8A,371,15,1
2019-12-08 16:45:25,Any fit woman here in LSE who also has road frontage and knows her away around bringing in the silage ? That’s the dream 🥰,,0,0,1
2019-12-08 16:50:51,"I love those non-targets bragging on their LinkedIn with the highest ranking they could find for their shitty university. Here is one crucial rule: if you have to bring forward 'evidence' that your university is top notch, it probably isn't ;)",,3,1,1
2019-09-29 20:12:07,: hires new admins Also : still takes weeks to post submissions,,6,1,0
2020-01-02 16:25:37,If anyone wants to start a proper varsity prank war with king's - please send your applications to prankingthekings@gmail.com,,36,8,1
2019-12-08 16:51:06,tag a bnoc in denial,,0,31,1
2020-01-14 08:56:21,"I'm having a mid-course crisis, that stems from not having properly joined a society and been a part of its community. I wanna join one and have that Uni experience, is it too late. If not, TIPS?",,4,9,0
2018-12-30 19:45:09,Any drum and bass lovers at LSE?????,,20,27,1
2020-01-07 11:11:46,Just spent all my savings on Oil futures. Is being illiquid a good excuse not to ask my crush on a date?,,19,6,1
2018-12-08 13:32:14,3rd years who go for freshers:,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/47682054_325873691349856_8312126898884837376_n.jpg?_nc_cat=101&_nc_ohc=WZggWMkSMbAAX8q_Prx&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=b9bf1624e7d2f1e1adcf7e410271d9b1&oe=5EDABC4A,79,38,1
2018-04-19 20:20:55,Any Bangladeshi girls who are in bsoc and enjoy a night out? Need that mix between halal (for my parents) and haram... looking for a girl to grind on in saucy brb,,1,7,1
2020-01-10 12:56:03,What’s the best way to learn Mandarin as a native English speaker?,,2,4,0
2020-01-15 17:54:58,"If this is by a certain male with slight communication issues, please have the decency to answer me directly as to what this is about and what is your resolution. I doubt anyone who has been in love will be able to move on before getting a very direct and definite 'no' from the other person",,0,0,0
2020-01-13 07:55:01,TR & TB are just the cutest,,1,1,0
2020-01-15 17:58:28,Do you have feelings for me or is it just all in my head?,,4,7,0
2019-02-14 15:17:29,"KP, Fill me up with your baby batter LL",,1,1,1
2019-03-19 11:43:36,@ibd_memes,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/54217385_369756903628201_8262437752222515200_n.jpg?_nc_cat=105&_nc_ohc=1QswGnXKnnQAX9BYFPk&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=9d20436af097d0dcf4ffa1b0e44378d7&oe=5EA3133C,66,21,1
2017-11-28 18:05:46,"Every day is like an Amber Day, Concrete pavements don't know what to say Every day is like an Amber day When you're far away I hope you're ok",,4,3,0
2020-01-09 08:06:51,Watch this video: https://www.youtube.com/watch?v=OqUaEJLfrLo Please consider its message. I think it is especially relevant here in UCL and I'm sure everybody knows why I'm saying this.,,0,0,0
2019-04-26 13:22:29,tbh I'm more excited to watch The Hustle rather than The Endgame......,,0,0,1
2018-12-12 22:41:50,KCL be like...,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/48359442_328218887782003_1171381218210480128_o.jpg?_nc_cat=107&_nc_ohc=C_QiINggK9wAX9Ua6gC&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=5f7c5b318d97b2a6e0f8c6b2e4931be9&oe=5E94FA04,53,16,1
2018-07-09 12:54:49,"Has anyone done the module SO210 Crime, Deviance and Control, and would you recommend it?",,3,1,1
2019-12-08 16:51:12,"We get it, you live off mum and dad. No need to show off your Monzo so much",,0,0,1
2020-01-13 07:57:10,Thinking of setting up a caviar soc for all things caviar. Let me know if your interested below..,,15,24,0
2020-01-12 01:16:52,So who are we saying is the biggest bnoc of first year?,,0,0,1
2019-11-25 20:21:00,Gonna tell my kids this is National Gallery,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/78803488_2363668240411393_4277987336068792320_n.jpg?_nc_cat=107&_nc_ohc=wD-gKY5DSlwAX8dv8Yd&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=936f190abe9f1d0ccefa2292d3b394f0&oe=5E908099,535,27,0
2020-01-16 10:48:44,Petition for there to be hot water fountains installed,,3,0,0
2020-01-12 01:17:16,"Okay girls we need to help each other out, tag one of your male friends who is future husband material (kind, charitable and ambitious), who we can pounce on...",,5,49,1
2018-04-11 20:25:25,"To those 2 peng brown first year girls that I always see in the library, hmu in ws4 ;)",,0,0,1
2020-01-13 07:50:13,the only fit girls in econ are the basc girls that choose econ modules...,,0,0,0
2019-11-25 13:26:47,"Imagine if boris johnson proposed a new law and the whole of Greater London, West Midlands, West Yorkshire and Hampshire protested peacefully and said “hey we don’t want it”. But not only did the police shoot you with a bunch of tear gas and rubber bullets to make you go away, boris simply said “okay I’ll put it on hold but it doesn’t… More mean I won’t bring it up again”. That’s essentially what happened and is still happening in Hong Kong. First things first I would like to make it clear that independence is NOT demanded. So mainlanders who don’t have a clear understanding about the demands please sit down. The protests have been going on for almost 6 months and I think at this… More",,35,2,0
2017-11-20 15:01:36,"Deniz, you menace my heart. Every tear I shed over you disgusts me like a wet fart. And yet I still love your soul, your being, your... Oh who am I kidding? You remain only as a portrait. You remain within me as no more than a piece of art.",,3,2,0
2018-09-14 14:14:32,The EU just banned memes,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/41717131_1689789684465922_4738242018692562944_n.jpg?_nc_cat=106&_nc_ohc=jfhMwD2rgtcAX_GOLBi&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=db9c05f3ee05bb9fb85c85d289f67e9a&oe=5ED65FEE,15,3,0
2018-05-25 18:02:29,"I've worn the same knickers for 5 days straight but that's okay, he doesn't know",,2,3,1
2019-07-26 10:03:35,I dare anyone to say another bad thing about my mans,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/67403680_435407327063158_4602909501866115072_o.jpg?_nc_cat=104&_nc_ohc=jxX2Zg2vGaUAX-VHQRH&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=8e11b590086f807c986d55b4422930e7&oe=5ED2F1F2,16,1,1
2018-09-23 07:25:23,"i'm blessed to have the friends and flatmates i have. first year was a mess! but i'm so grateful i came here when i did, grateful i was in the right place at the right time to meet people i have the privilege of loving so deeply now. flat 7 is going to be lit 💗",,0,0,0
2019-02-22 10:05:55,...,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/52720915_359430977994127_3422737065421307904_n.jpg?_nc_cat=103&_nc_ohc=qGuc4wySV7QAX8iD2tv&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=dfa360fe5e0eaefacd044665af7f36d8&oe=5E92B88B,176,62,1
2020-01-10 13:01:13,"Looking for a double room near uni (Camden, Tufnell Park, Kentish Town, Archway). Max 670 pcm with bills. I'm looking to move in for the 20th of January. Like this post and I'll dm you to ask for more info!",,0,2,0
2017-11-20 00:03:53,"Focused on LexisNexis, Far from being feckless She's got ambition and some sass She'd not settle for a lesser man or a basic pass. Hindustani through and through With you, there'd be no better two",,0,0,0
2019-02-15 11:57:17,"To the guy at the “Netflix and agriculture” public lecture on Thursday, sitting on the left side of the old theatre, wearing a red sweater and grey jacket, who are you?",,0,0,1
2018-05-26 21:58:21,Any hot guys would like to hang out? Asking for a friend. He’s kinda desperate. Tag your mate.,,0,0,1
2017-11-24 21:24:38,"To the brunette with the sick mint-green thing going on at the back: Your brows are on-point and your piercings are rad, hope I get to speak to you more and that your quantitative bio lecture wasn't awful ✨",,0,0,0
2019-12-08 16:45:41,"anyone here do gv318?? im fucked have no idea whats going on, i cant even find out what are the questions for the summative in jan??",,0,0,1
2019-02-26 00:47:51,When Prof Caselli tells you that finding love takes time and effort.,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/52923136_361014867835738_7569127136116604928_n.jpg?_nc_cat=100&_nc_ohc=7aCmR3OgB1gAX9LG1cJ&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=2e0e798249f8c593d91e21b1989d5d01&oe=5E8FB365,33,0,1
2019-12-08 16:53:17,I don't understand why Torys get so much hate at The LSE. Literally half the uni is trying to be investment bankers or othet rich tings... Do you guys not want low taxes and keep the money to yourselves 🤑???,,48,10,1
2019-12-13 16:03:12,In need of a rebound. Any girls fancy a date?,,0,12,1
2020-01-15 08:54:39,Does anyone else really struggle with deadlines and workload because of their mental health? I feel like I'm constantly applying for ECs. I can do my workload but it literally takes me double the amount of time and I feel so fucking stupid. My therapist understands and supports the EC applications but I'm so worried that one day they'… Morell just be like we don't think you're fit to do this degree you need to go. I'm constantly terrified and I feel like if I tell anyone they're going to say I need a break but I love my degree and my mental goes to shit when I have no work. Missing deadlines even when I have extensions makes me feel like utter shit. I don't know what to do and I feel like I'm the only one fucking everything up.,,3,1,0
2019-03-26 20:26:50,The truth hurts,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/55465108_1948928841885337_2818885687468621824_n.jpg?_nc_cat=109&_nc_ohc=X4fj6rgX8qQAX8WzmDo&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=19dbb4ba8ca3e5fbf11ed4ecb9fda78b&oe=5E976AA3,1,16,0
2018-09-09 07:39:34,I used to play field hockey and planned to play in uni too but I heard that the men’s field hockey hazing process is insane and it totally put me off,,0,0,0
2017-11-25 18:28:31,"To my dirty little secret, Our FaceTime sessions never fail to bring me joy. Maybe one day, in real life, I’ll get to play with your toy 🌞",,0,0,0
2018-12-21 13:09:19,Studying on the 21st of december,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/48419529_1816207955157427_9079032037305745408_n.png?_nc_cat=108&_nc_ohc=9nf3CHXhtWoAX_BVqXo&_nc_ht=scontent-hkg3-1.xx&oh=61145b26b836cff086ffd6b39c5879e0&oe=5E9868AC,29,7,0
2019-11-26 21:08:42,"Like I'm sympathetic towards the industrial action but can professors please let us know if they're going to strike? Have waited ages for a tutorial that never happened. The strike is to punish the uni not the students, no? They aren't making it easy for us to agree with their actions",,12,2,0
2019-12-08 16:51:17,someone tag the peng east asian girl with red and green highlights at econ reception last night,,0,0,1
2020-01-15 08:49:06,[3rd Year Imperial] Any cute Asian girls that want an imperial boy 🧐😩😛,,0,4,0
2020-01-14 08:55:25,I only like girls who appreciate Frank Ocean and Kanye West 😥🌊. Wya x,,19,17,0
2020-01-16 21:12:28,"Girl in Mathematical Methods II (PHAS0009) wearing a short sleeves white jumper and sitting in the fifth row, who are you?",,0,0,0
2019-06-26 10:11:46,.,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/65024293_419396545330903_1387820739268182016_n.jpg?_nc_cat=110&_nc_ohc=W1OyKNQ7r4AAX9A5NEO&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=cdd7ae9176513140e40f91c15200552b&oe=5E8D6571,0,20,1
2019-03-09 14:18:24,How many people would buy this for 20£???? Like and comment if interested. F*CK UCL also possible ;),https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/53453074_365728304031061_7500343591353450496_n.jpg?_nc_cat=106&_nc_ohc=cbIBJ2jADVUAX8E-Ma4&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=a4566068be770a6e475941bc0988f16d&oe=5ED55A4D,4,3,1
2017-12-08 20:16:13,"To the basc fresher from Teddington, you can free my market.",,0,3,0
2020-01-15 08:50:57,Confessions of a supermarket snob #1: might need to have therapy because of how awful I feel about it but Lidl bakery well and truly bangs. Each croissant is a beaut. I deep throat their toffee yumyums. Nutella donuts are fucking E X Q U I S I T E.,,90,34,0
2020-01-07 10:40:49,SA WHEN ARE YOU GOING TO TAKE ME ON A DATE????????? I SEE YOU IN LECTURES AND YOU ALWAYS STARE AT ME SO JUST TALK TO ME,,0,10,0
2019-07-11 12:11:29,"Just got this as a sponsored ad, I’m literally crying",https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/66599851_427320331205191_5124752761384075264_o.jpg?_nc_cat=103&_nc_ohc=fK9mVB27SHoAX8VSFQS&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=f6d0eb3959a7997c8a3eb579c0f6fce4&oe=5ED7F187,150,60,1
2019-10-15 14:15:09,Find a man whose strokes stretch out your holes like you are making mosh pits in the crowd,,1,0,1
2020-01-12 12:51:02,"You always do this. You can’t face your own faults and mistakes so you turn the person opposite u into a villain. Rather than being brave enough to talk things through, you demonise the other person and blame them for your mistakes/problems. I’m sorry u feel a certain way, dude. Maybe if you were brave enough to discuss… More it, you wouldn’t be ranting on . From your favourite social media try hard :) PS the petty “emotionally unstable” insults don’t affect someone who accepts their emotional instability 😂 there are much worse things about me, how emotional I am is MINOR my guy. And feel free to “tear into me”’LOOOL",,0,0,0
2017-11-21 16:59:30,"Sardine, will thou fondle me? Smooch me? Please, Gugli-tell-mi (!)",,2,2,0
2017-12-26 20:43:43,"To IT with the dimples from Schafer, We've only met a couple of times and we haven't really had a full conversation yet, but you're cute as hell and you seem cool. Let's hang out. From the mystery man from down the road.",,3,3,0
2018-12-13 11:04:16,SOAS sounds like a right laugh,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/48370049_1805051812939708_2692698324246462464_o.jpg?_nc_cat=109&_nc_ohc=gTDa3AGxUXIAX9A4Kp1&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=08ea395ca357b782cf5c3bfba95928c3&oe=5E9DDDE7,15,9,0
2020-01-15 17:55:58,EEE Female Student Awards: Cutest - DE Hottest - ZH Fittest - MZ Smartest - Not DE Tallest - AB Biggest - DE Shiniest - DE London 2050 - DE,,3,7,0
2018-09-06 22:42:07,Adam dododo do dododo,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/41155381_1680891225355768_7153412801950646272_o.png?_nc_cat=103&_nc_ohc=Z8jeAezhBDcAX-Gcv51&_nc_ht=scontent-hkg3-1.xx&oh=bce1f2a5d98ec29e36c3b50af27718f0&oe=5ED72FAE,42,21,0
2018-05-12 19:18:25,"LSE, I just wanted to say that I'm 1000% on your side when people start bitching about you not giving them better grad prospects. Not only isn't this your main task as a UNIVERSITY, but the people who call others 'shallow' for only focusing on getting internships and offers tend to be not only 'shallow' for picking a university in… More expectation of the same, but simultaneously unsuccessful in the process of doing so. It's just a shame that you have to deal with rude comments from such shallow, unsuccessful (and unsurprisingly bitter) people. Love, A faithful, loving student who never expected much from you and got about the same.",,16,5,1
2019-07-19 09:27:53,Who would support a dedicated LSE shitposting group?,,12,1,1
2020-01-14 09:00:43,"NOTE: we have had to delay the report release to the 20th (was originally 13th) as UCL want to read our report before we go public. On Monday 20th, in the second week of term, the Disabled… More Students’ Network is releasing a report based on a survey about disabled peoples’ experiences at UCL. The report details how disabled students are being prevented from accessing education at UCL. This quote is from a disabled student who answered our survey. Every day until the release of the report we will share such a quote to raise awareness of the size of this problem and ask UCL for concrete change. We’re hoping #UCLcares Do you want to help disabled students at UCL? Join our new group… More",https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/83030636_2466239903487559_7467267133378920448_o.png?_nc_cat=105&_nc_ohc=FWnt7rqe5YcAX-MCqvc&_nc_ht=scontent-hkg3-1.xx&oh=672662d79a041e5abafcffbcacf57f37&oe=5EA5902B,15,0,0
2017-11-28 12:51:32,"I'm in love with the white medic-music producer, hope he makes some sounds with me sometime soon",,3,8,0
2018-09-02 14:59:37,Get Zucced,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/40595164_1676140005830890_7009519667978960896_n.jpg?_nc_cat=106&_nc_ohc=-yz-LsdTEdQAX_GsCAC&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=cfb34b0f1b6489b78fbd335d2035115a&oe=5E967A6E,28,10,0
2020-01-15 08:47:50,Where's my Moroccan representation? tag your moroccan mates,,0,0,0
2020-01-16 14:33:20,EG I think I have a crush on you,,0,2,0
2018-06-17 08:29:19,JL I really wish we were together. I know we haven't hung out in a while but I really like you. Hmu. - you know who,,0,1,1
2018-06-21 06:51:22,"My girlfriend is the nicest person, but for some reason I find myself thinking about my ex at times, which makes me question whether or not I'm over her. Is this normal? I really believe I'm over her, so why do I keep wondering how she is doing? Advice/thoughts would be much appreciated",,2,1,0
2020-01-05 12:29:06,"To the ginger guy who's always in B1 of the student centre, I think you cycle. Just saying you look super fine and hope you're gay.",,2,6,0
2019-11-27 15:50:48,Gonna tell my kids this is the new Phineas,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/77150882_2367580013353549_7509558787284402176_n.jpg?_nc_cat=103&_nc_ohc=7xBohSiJ4VcAX-Xtqs3&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=8631a1e2811dbd47586575670a98f540&oe=5E91D9C9,25,3,0
2018-12-15 15:31:48,this page in a nutshell recently.,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/48368766_1808085209303035_130857096479506432_n.jpg?_nc_cat=107&_nc_ohc=7dm2moTS7ugAX-aPHaa&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=f59f7683044a589cf4859fab17bb6866&oe=5E91CAE2,4,0,0
2018-03-19 08:57:16,so ARE you single?,,0,0,0
2019-03-20 10:25:10,Anyone down to play dnd? Need a new group,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/54462851_1939754749469413_9198807688664842240_o.jpg?_nc_cat=110&_nc_ohc=97OEIs662lcAX_KTVyL&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=df7b578fafbb581bcdd12bbf6e43f21c&oe=5E9C00D5,7,10,0
2018-09-14 14:21:26,"LOOKING FOR A FLATMATE! 3 of us (2 girls 1 boy) are looking for the 4th cool person to share a flat/house with us. Budget range: 650-750 per person per month. The household will be a mix of student/professionals. We already have an eye on a few options in Bermondsey, Tufnell Park and White Chapel, so we just need YOU. You think you are a neat, moderately fun person? comment below.. <3",,0,1,0
2019-05-23 14:37:48,"Help needed for a confused group of first years, We're looking for a place to live out next year and everywhere we find is either far out or straight shit, any help and wisdom from 2nd years onwards?",,0,3,0
2017-11-28 21:48:09,"To Bengali boy in 2nd year maths, You always get 9/10 in your homeworks, so i can be your 1 mistake ;)",,1,5,0
2017-12-10 16:33:43,"Dear fit Alex, I've heard that you work for Dr Martens, but I wanna know if you'll be my doctor ;) Your secret admirer x",,1,4,0
2019-08-30 19:33:13,"***CV FEEDBACK/CHECKING SERVICE*** Tired of sending your CV off to countless job and internship openings with no reply? Would you like your CV checked by a UCL Student whose CV has gotten them into internship schemes for KPMG, McKinsey, The Bank of England, the Equality Trust, Aceso Global Health as well as the NHS for Data Science? Then go ahead and email your CV to cvcheckucl@gmail.com to have your CV edited and to receive feedback from a successful applicant to countless internships! £10/hour. SEND TO CVCHECKUCL@GMAIL.COM",,0,0,0
2018-09-22 10:34:21,We’re just fucked up people,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/42317265_1698394320272125_8492663405335805952_n.jpg?_nc_cat=108&_nc_ohc=DhmEgYt6xvEAX870xSs&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=bc9d3ccaaa6c739daf3e599e9e8924ab&oe=5E9B0A8E,41,11,0
2018-12-17 16:07:31,How do you expect to find a nice and caring man if you aren't nice and caring?,,0,0,0
2018-11-23 20:53:57,We would but in practice it seems to scare you away. You seem to get the wrong impressions. One time I even came close it blew up in my face... I think most of us girls would agree,,0,0,1
2019-03-18 17:15:03,Stolen,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/53761090_1937385429706345_2036337745579737088_o.jpg?_nc_cat=103&_nc_ohc=1ItB0xaknIIAX_FED_V&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=5435742eb5dec78647c8856572a081a9&oe=5ED54FC6,5,1,0
2020-01-13 19:10:06,"PSA: If you have beef with a friend, tell them directly. Don't tell your mutual friends. If you're reading this message, and someone comes to mind, stop being a coward and learn to deal with confrontation. You'll both be better off for it.",,7,0,0
2019-09-30 14:41:55,Right so I can jog my memory when I retire,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/71882391_473135656623658_2116251749630083072_o.png?_nc_cat=111&_nc_ohc=ezpt2DKTq5EAX_Ls551&_nc_ht=scontent-hkg3-2.xx&oh=1148b5fd288afccdbc398ea61584ad3e&oe=5E9B8EE8,112,12,1
